Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Saudi riyal,UAE dirham,Thai baht,Korean won,South African rand,Australian dollar,Quarter,Year
2007-12-31,788.09696969697,544.1318181818182,89136.05151515151,385.72121212121215,772.9348484848485,903.2606060606063,31111.91818181818,2946.9893939393946,2893.459090909091,26730.554545454535,726188.709090909,5337.221212121212,886.566666666667,4,2007
2008-03-31,923.4830769230774,616.1307692307695,97154.22153846157,466.69538461538457,927.4646153846153,986.063076923077,36774.624615384615,3462.5784615384614,3391.2953846153837,29923.21384615384,883326.0015384612,6971.496923076921,1020.3246153846153,1,2008
2008-06-30,896.1215384615389,573.5123076923078,93714.08923076921,454.63692307692304,905.1107692307694,924.3400000000003,37319.12615384614,3360.789230769231,3291.2923076923066,28924.086153846136,911635.0384615383,6965.672307692305,949.9384615384615,2,2008
2008-09-30,870.8893939393943,578.6318181818181,93634.58787878786,459.75606060606054,905.30303030303,932.1242424242423,38124.192424242414,3266.362121212122,3198.7772727272727,29475.24696969698,926981.3015151516,6764.974242424242,980.7348484848482,3,2008
2008-12-31,798.1287878787883,604.0984848484848,76619.23181818183,509.61515151515147,965.4030303030302,920.5636363636361,38899.71212121213,2996.4212121212113,2931.615151515152,27797.427272727276,1083536.5,7899.918181818185,1187.0545454545452,4,2008
2009-03-31,907.8234375000004,696.896875,85121.58437499998,633.4984374999999,1131.2125,1042.8781250000002,45269.215625000004,3405.0265624999997,3334.4453125000014,32090.240624999995,1286409.4937499997,9030.259375000001,1368.978125000001,1,2009
2009-06-30,920.9138461538467,676.0246153846155,89670.89692307696,594.4923076923076,1074.4292307692306,1023.4153846153846,44937.206153846135,3453.5830769230784,3382.118461538461,31974.141538461547,1183156.318461538,7788.144615384615,1211.8446153846146,2,2009
2009-09-30,959.9439393939397,671.068181818182,89786.90000000001,585.2636363636364,1053.386363636364,1019.6409090909092,46459.00757575759,3599.954545454545,3525.7833333333324,32596.698484848494,1188918.4393939395,7486.122727272729,1151.8136363636363,3,2009
2009-12-31,1098.8106060606065,744.1106060606061,98687.94242424243,672.7484848484851,1159.2833333333328,1122.2636363636364,51241.850000000006,4120.886363636365,4035.884848484849,36594.98787878788,1283269.1606060602,8228.087878787877,1208.816666666667,4,2009
2010-03-31,1108.8000000000006,801.7421875,100602.96406249996,711.7593750000001,1153.1859375,1172.6687500000003,50908.774999999994,4158.078125,4072.2625,36466.07812499999,1268468.9687500002,8323.55,1226.1437499999997,1,2010
2010-06-30,1194.3984615384616,941.1723076923079,109950.41538461536,801.4507692307689,1228.5615384615382,1324.029230769231,54559.30153846154,4479.226153846153,4386.923076923078,38681.01692307695,1393589.9246153843,9021.206153846155,1356.5169230769231,2,2010
2010-09-30,1226.8818181818183,949.1378787878789,105160.22424242421,791.1378787878789,1275.15,1264.0424242424237,57009.77575757574,4601.036363636364,4506.233333333334,38784.2090909091,1450426.7151515149,8972.693939393937,1356.3318181818186,3,2010
2010-12-31,1367.6818181818185,1008.3424242424244,112908.37424242427,865.9530303030303,1384.636363636364,1331.5848484848484,61357.99848484848,5129.030303030302,5023.339393939395,41009.992424242424,1548783.281818182,9435.863636363638,1383.856060606061,4,2010
2011-03-31,1386.5750000000005,1012.9515624999999,114077.084375,865.2671874999997,1366.4031250000003,1304.5453124999997,62756.86093750001,5199.984375000003,5092.775,42339.1015625,1552764.7328125003,9697.931250000001,1379.321875,1,2011
2011-06-30,1507.3938461538467,1047.2353846153844,122895.29076923075,924.364615384615,1459.3630769230765,1310.2369230769232,67427.49384615384,5652.915384615383,5536.499999999999,45635.24153846153,1632482.0015384613,10241.41846153846,1418.507692307692,2,2011
2011-09-30,1703.4212121212122,1207.1227272727272,132179.24090909088,1058.5515151515153,1671.3651515151514,1405.1924242424247,78134.74848484847,6388.315151515149,6256.572727272729,51318.91515151516,1848396.3318181818,12194.178787878787,1624.6621212121213,3,2011
2011-12-31,1681.8307692307692,1248.3584615384616,130057.4046153846,1069.833846153846,1720.5923076923077,1534.6138461538458,85550.52307692308,6307.469230769229,6177.361538461538,52135.838461538464,1924047.5430769236,13621.084615384614,1661.2292307692317,4,2011
2012-03-31,1688.1184615384618,1287.6046153846153,133893.0,1074.4553846153844,1690.4538461538461,1555.1661538461537,84819.69384615388,6330.9815384615395,6200.46,52319.11692307692,1908989.6738461533,13090.324615384614,1599.733846153846,1,2012
2012-06-30,1610.5800000000002,1255.5553846153844,128997.50615384616,1017.8015384615384,1626.8615384615384,1508.4599999999996,87057.63999999996,6040.15076923077,5915.6492307692315,50388.92769230767,1855668.0261538455,13081.436923076923,1594.7923076923073,2,2012
2012-09-30,1652.2415384615385,1320.4230769230771,129869.17692307696,1045.4492307692308,1644.1492307692313,1589.2015384615383,91165.42461538463,6196.195384615384,6068.643076923077,51798.45538461538,1871356.7215384617,13647.90307692308,1590.3692307692313,3,2012
2012-12-31,1717.6393939393945,1324.210606060606,139416.39242424243,1069.571212121212,1702.3681818181822,1599.4166666666674,93051.43030303033,6441.446969696972,6308.839393939391,52693.08181818181,1872929.9015151518,14928.271212121213,1654.3303030303032,4,2012
2013-03-31,1631.671875000001,1236.0703125,150262.6953125,1051.1125,1644.7562500000008,1517.5515625,88412.42031250002,6119.096875000001,5993.0875,48643.72499999999,1769550.9453125007,14599.509374999996,1570.6031249999994,1,2013
2013-06-30,1418.1015384615393,1086.212307692308,139981.5461538462,923.6938461538463,1450.744615384616,1336.8692307692306,79050.50307692308,5318.127692307694,5208.579999999999,42297.43384615386,1590817.4676923077,13406.718461538465,1428.9076923076923,2,2013
2013-09-30,1327.0787878787885,1001.9075757575756,131226.07272727275,855.922727272727,1378.9106060606061,1236.7272727272725,82531.95151515146,4976.972727272729,4874.303030303032,41777.71969696968,1472172.9848484849,13255.67121212121,1449.431818181819,3,2013
2013-12-31,1271.5818181818188,934.0909090909091,127612.32878787878,785.5969696969701,1334.0257575757578,1148.277272727272,78874.16818181818,4768.877272727274,4670.472727272729,40340.513636363634,1350352.059090909,12908.278787878788,1370.9984848484848,4,2013
2014-03-31,1291.6921875000007,942.4078125000005,132748.965625,780.2999999999997,1424.4390625,1152.88125,79764.02031250003,4844.296874999999,4744.3203125,42176.5265625,1380830.2859375,14018.612500000003,1439.7656250000005,1,2014
2014-06-30,1288.667692307693,939.5830769230772,131570.47999999998,765.6015384615386,1405.5584615384619,1145.4276923076925,77095.00153846154,4833.08923076923,4733.210769230768,41816.344615384616,1326208.0723076924,13584.823076923078,1381.7061538461537,2,2014
2014-09-30,1281.8893939393945,967.0181818181819,133191.60303030303,767.6318181818183,1394.7878787878794,1171.5651515151515,77662.83939393939,4807.6272727272735,4708.313636363636,41159.20606060606,1315408.342424242,13794.442424242427,1385.337878787879,3,2014
2014-12-31,1200.3242424242428,961.1045454545455,137407.5015151515,758.3424242424244,1363.4833333333331,1157.5348484848485,74380.05757575756,4503.895454545454,4408.748484848485,39275.692424242414,1304388.6136363633,13471.542424242425,1404.8000000000004,4,2014
2015-03-31,1218.2750000000005,1081.7531250000002,145144.7578125,804.3984374999998,1509.8484374999998,1160.5218750000004,75828.57343749999,4571.8375,4474.670312499999,39777.77656250001,1339990.353125,14302.003124999996,1548.5625000000005,1,2015
2015-06-30,1192.48,1078.3230769230772,144742.6876923077,778.4753846153848,1466.752307692308,1122.7815384615383,75653.34769230767,4472.1030769230765,4379.972307692309,39640.90307692308,1307608.075384615,14414.866153846155,1533.7615384615383,2,2015
2015-09-30,1124.487878787879,1011.5681818181819,137361.13636363635,726.1560606060607,1471.0545454545452,1084.957575757576,73055.69696969696,4217.3015151515165,4130.143939393939,39632.75454545455,1315552.2712121203,14616.709090909095,1550.9984848484855,3,2015
2015-12-31,1104.0257575757582,1007.981818181818,134008.70909090908,727.8333333333334,1474.0196969696972,1093.4151515151514,72782.86818181816,4141.306060606058,4054.9560606060622,39564.50757575759,1277419.8393939391,15690.669696969697,1533.0257575757578,4,2015
2016-03-31,1181.8738461538464,1071.3676923076923,135986.24615384612,826.2723076923075,1620.5769230769229,1173.641538461538,79760.7446153846,4433.156923076924,4340.943076923077,42110.00307692309,1419033.3569230763,18663.101538461542,1635.6876923076925,1,2016
2016-06-30,1259.3769230769237,1115.34,135843.3723076923,878.2953846153844,1623.3538461538467,1222.050769230769,84266.4630769231,4723.036923076923,4625.6030769230765,44416.812307692315,1464672.4892307692,18898.46769230769,1690.0600000000002,2,2016
2016-09-30,1334.5545454545459,1195.7045454545457,136587.23787878786,1016.709090909091,1740.6848484848488,1301.8484848484845,89361.06969696964,5005.431818181819,4901.798484848484,46474.89696969696,1494653.0742424247,18758.731818181823,1759.5742424242426,3,2016
2016-12-31,1216.2507692307688,1128.0,133017.08615384615,980.2446153846153,1623.0061538461541,1217.5523076923075,81948.22461538465,4561.969230769231,4467.169230769231,43041.887692307704,1407627.296923077,16924.89076923078,1623.1276923076923,4,2016
2017-03-31,1218.3784615384616,1143.2061538461533,138378.3076923077,983.1723076923078,1612.7430769230766,1222.6430769230772,81585.3107692308,4569.335384615384,4474.93076923077,42780.75384615385,1403494.4015384614,16100.427692307698,1607.3215384615385,1,2017
2017-06-30,1257.746153846154,1142.626153846154,139722.88615384616,982.7123076923077,1690.7553846153846,1238.044615384616,81087.17692307691,4716.981538461538,4619.607692307692,43153.06615384617,1421088.3246153847,16586.946153846162,1675.133846153846,2,2017
2017-09-30,1278.0415384615394,1087.4953846153842,141769.63692307693,976.7276923076921,1601.1753846153845,1230.436923076923,82156.76153846149,4792.84923076923,4694.167692307691,42653.27230769232,1447358.570769231,16850.616923076923,1618.6015384615387,3,2017
2017-12-31,1275.1830769230774,1082.9907692307693,143959.08923076926,961.0907692307695,1621.0953846153852,1258.6769230769225,82553.0076923077,4782.275384615383,4683.578461538458,42003.78307692309,1412331.7276923077,17375.969230769235,1659.1076923076919,4,2017
2018-03-31,1328.64,1081.350769230769,143928.0846153846,954.9630769230766,1680.5784615384619,1260.4000000000005,85510.26923076923,4982.664615384614,4879.99230769231,41944.14461538462,1425114.8753846153,15904.504615384614,1690.5307692307697,1,2018
2018-06-30,1306.3030769230772,1096.4938461538463,142567.9076923077,960.4399999999999,1686.1784615384613,1287.2799999999997,87529.11692307689,4898.8923076923065,4798.109230769231,41678.23384615384,1409874.3876923076,16526.44461538461,1726.3,2,2018
2018-09-30,1212.9799999999998,1042.7692307692307,135212.3276923077,930.6276923076922,1585.4261538461533,1193.7215384615386,85038.9815384615,4549.169230769232,4455.350769230769,40013.67692307692,1360108.476923077,17040.870769230765,1658.0738461538463,3,2018
2018-12-31,1228.5575757575757,1076.6666666666665,138488.21212121213,955.2954545454546,1623.4893939393937,1223.2818181818182,88561.11515151516,4608.8121212121205,4512.560606060605,40319.32272727274,1385156.9318181816,17551.962121212124,1713.2575757575758,4,2018
2019-03-31,1303.4218750000005,1147.7999999999997,143563.21406250005,1001.0875000000001,1733.3640625000007,1299.2312500000005,91883.734375,4888.448437499998,4787.545312500001,41231.2203125,1466621.8078124998,18276.115625000006,1829.7968750000002,1,2019
2019-06-30,1307.4830769230764,1163.4292307692306,143710.27999999997,1017.3323076923074,1748.961538461538,1310.8092307692305,90940.24923076926,4903.372307692305,4802.466153846154,41315.73846153845,1525541.9707692312,18800.270769230763,1867.816923076923,2,2019
2019-09-30,1472.9727272727275,1325.0666666666668,158069.68333333332,1195.2939393939396,1945.5409090909088,1452.1787878787884,103735.1212121212,5524.692424242425,5410.334848484849,45230.116666666676,1759912.762121212,21630.218181818185,2149.2303030303037,3,2019
2019-12-31,1481.5515151515156,1338.0924242424237,161064.2606060606,1151.459090909091,1955.4909090909096,1466.2636363636366,105527.81666666664,5556.58787878788,5441.796969696969,44845.893939393936,1742044.778787879,21778.246969696967,2167.3787878787875,4,2019
2020-03-31,1581.7723076923073,1435.256923076923,172344.1723076923,1237.0061538461541,2126.2276923076925,1531.450769230769,114591.10923076923,5935.375384615382,5810.010769230769,49479.69076923074,1887866.6646153848,24321.36,2408.82,1,2020
2020-06-30,1710.4538461538466,1553.0707692307697,183931.36153846147,1377.761538461539,2369.5569230769224,1647.910769230769,129771.55076923079,6423.453846153846,6282.623076923079,54648.51692307695,2087301.2199999997,30676.88153846153,2603.181538461539,2,2020
2020-09-30,1909.3242424242414,1632.5803030303027,202614.64999999997,1477.3530303030304,2543.3348484848484,1755.495454545455,141988.44393939388,7161.093939393939,7013.116666666666,59846.999999999985,2267253.8909090916,32282.534848484847,2668.8136363636363,3,2020
2020-12-31,1903.3428571428572,1617.7,201195.5,1470.9285714285713,2523.0714285714284,1744.2285714285715,139420.21428571426,7139.3,6991.2,59611.68571428572,2210058.671428571,31471.3,2652.9000000000005,4,2020
