Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Saudi riyal,UAE dirham,Thai baht,Korean won,South African rand,Australian dollar
7/21/81,406.0,346.5,95616.5,220.0,494.6,863.3,3666.3,1399.4,1521.0,9296.4,292394.9,382.2,358.3
7/22/81,411.5,347.8,96004.3,221.2,495.6,860.0,3635.4,1383.4,1513.2,9248.5,290890.5,381.7,358.7
7/23/81,407.8,344.7,96347.6,219.8,500.9,865.0,3687.2,1431.4,1522.1,9302.9,292601.0,385.5,360.0
7/24/81,407.5,344.9,95535.2,218.6,496.2,858.1,3628.5,1383.8,1504.1,9192.8,289138.1,383.7,357.0
7/27/81,408.8,345.1,96782.2,219.7,501.3,866.0,3655.5,1409.3,1517.3,9403.0,291245.9,384.7,359.4
7/28/81,401.5,339.9,95561.2,215.4,494.1,852.9,3585.4,1368.6,1489.6,9231.8,285945.2,382.4,353.5
7/29/81,401.5,341.0,96221.1,216.2,493.9,855.9,3598.0,1373.4,1494.8,9264.1,286945.8,383.7,354.7
7/30/81,402.3,342.1,96030.1,216.6,492.9,856.4,3596.8,1366.3,1491.9,9245.7,286376.2,382.8,352.7
7/31/81,406.0,346.9,97366.9,220.5,500.3,870.3,3655.1,1395.0,1516.1,9395.6,278331.8,386.3,357.0
8/3/81,392.5,341.7,96353.9,218.0,487.4,862.7,3581.7,1355.9,1460.6,9014.1,275747.4,376.2,348.6
8/4/81,391.3,341.7,96396.7,218.1,486.5,864.1,3597.0,1349.3,1462.9,9028.3,276182.5,376.2,349.2
8/5/81,392.4,340.5,94671.8,217.3,487.3,856.5,3563.7,1341.3,1456.5,8988.9,274977.6,373.7,348.3
8/6/81,393.3,342.6,94795.7,218.7,489.3,864.5,3607.4,1355.5,1471.9,9084.1,277889.7,378.7,350.0
8/7/81,397.3,348.0,93653.2,221.7,495.3,871.9,3651.1,1363.0,1492.2,9209.4,281722.3,382.7,352.9
8/10/81,393.8,349.6,92720.2,222.4,487.4,864.5,3608.9,1354.7,1445.8,8978.9,280920.0,377.9,347.7
8/11/81,401.0,355.4,93517.4,225.7,488.6,869.3,3641.0,1354.8,1453.0,9023.6,282320.9,380.7,351.0
8/12/81,417.5,361.6,93923.6,229.7,501.6,878.6,3671.5,1370.7,1462.8,9084.5,284225.6,385.0,357.7
8/13/81,407.3,355.2,94481.4,225.6,501.4,883.9,3688.9,1397.5,1469.7,9127.6,285571.9,386.9,358.1
8/14/81,413.0,361.9,96092.7,228.8,504.5,899.4,3716.0,1397.5,1484.1,9217.2,288375.1,392.1,361.8
8/17/81,411.5,356.5,94033.4,225.8,500.6,888.7,3669.2,1384.1,1485.2,9347.2,284217.9,387.8,359.1
8/18/81,420.0,362.3,96673.8,229.6,513.3,918.2,3799.4,1450.7,1526.9,9609.6,292198.4,399.5,370.2
8/19/81,431.5,373.4,99856.5,235.5,524.5,940.6,3891.9,1488.4,1564.1,9843.7,299315.1,410.3,377.7
8/20/81,429.0,368.3,98482.7,230.7,522.0,927.0,3832.0,1467.4,1529.9,9628.4,292769.1,405.7,374.4
8/21/81,429.5,365.9,97417.6,228.9,516.3,912.5,3784.8,1455.0,1509.8,9501.9,288923.6,402.7,372.0
8/24/81,422.0,361.4,97910.0,226.9,517.5,919.8,3838.1,1476.7,1587.3,9818.7,291409.0,402.8,372.9
8/25/81,409.8,356.0,94661.5,224.7,498.3,892.6,3714.8,1413.7,1551.1,9594.5,284755.5,389.1,357.5
8/26/81,414.0,355.5,95049.4,224.5,500.8,887.2,3694.9,1399.4,1542.7,9543.0,283228.0,390.1,359.8
8/27/81,411.8,353.7,95821.3,223.6,502.6,890.1,3728.4,1416.5,1551.6,9597.9,284857.3,391.4,361.4
8/28/81,425.0,362.5,97572.7,229.9,511.2,906.7,3820.1,1445.2,1551.0,9711.3,291090.1,401.9,370.6
8/31/81,425.0,362.5,97572.7,229.9,511.2,906.7,3820.1,1445.2,1551.0,9711.3,291090.1,401.9,370.6
9/1/81,421.5,359.9,97588.7,229.9,508.7,911.4,3818.3,1442.5,1553.1,9724.3,291481.3,399.5,368.5
9/2/81,430.0,364.8,99063.6,233.4,515.2,926.8,3883.8,1473.1,1578.5,9882.9,296236.3,407.7,375.6
9/3/81,436.5,368.7,100249.4,236.6,520.4,923.5,3915.0,1490.8,1589.8,9954.2,298371.7,411.3,378.8
9/4/81,439.5,369.8,101152.9,238.5,527.3,923.8,3961.0,1504.8,1609.9,10079.5,302127.1,416.6,382.8
9/7/81,436.5,368.7,100883.1,240.1,523.5,921.1,3984.8,1500.6,1608.8,9984.9,304194.2,416.0,381.4
9/8/81,439.0,372.0,100990.9,244.6,521.4,919.2,3995.0,1485.2,1618.3,10043.5,305978.2,414.5,380.7
9/9/81,436.8,369.7,102008.7,245.2,526.7,916.0,4015.1,1491.6,1638.5,10169.0,309803.9,418.2,382.0
9/10/81,451.5,378.6,102665.1,250.2,534.9,918.8,4037.6,1508.6,1649.1,10234.5,311797.4,424.3,388.4
9/11/81,448.3,376.0,103615.6,252.1,538.9,919.7,4134.7,1548.6,1684.5,10454.7,318507.8,426.2,391.8
9/14/81,451.3,377.3,105122.7,252.8,548.0,931.2,4189.6,1563.4,1678.4,10435.6,323140.5,437.9,399.9
9/15/81,456.0,373.3,102671.1,248.4,546.0,910.2,4055.6,1530.2,1629.4,10130.7,313698.6,428.8,395.1
9/16/81,449.0,363.5,102027.8,242.8,540.1,892.0,4036.7,1527.4,1597.9,9935.2,307645.9,423.6,388.8
9/17/81,459.0,367.1,103308.7,250.3,548.5,893.9,4154.3,1573.9,1633.6,10156.8,314507.2,426.9,395.6
9/18/81,447.0,356.8,101024.9,243.6,535.9,869.7,4050.5,1521.5,1599.4,9944.3,307925.0,419.2,386.1
9/21/81,463.5,363.0,103035.3,250.0,548.2,878.0,4141.2,1550.5,1666.9,10452.1,313297.7,428.9,395.9
9/22/81,462.0,368.3,104374.0,252.2,550.9,901.8,4200.7,1580.1,1690.6,10600.7,317750.2,431.4,397.2
9/23/81,456.5,367.5,104516.1,251.9,548.4,899.8,4219.7,1579.8,1701.1,10666.5,319721.9,430.0,398.3
9/24/81,446.3,362.9,103119.0,249.4,539.8,888.9,4158.8,1541.1,1694.7,10626.7,318529.2,427.7,390.8
9/25/81,450.5,367.6,103820.3,252.2,541.0,890.3,4173.5,1552.9,1702.1,10672.9,319914.3,428.6,396.6
9/28/81,421.5,344.7,98754.9,235.5,514.3,841.3,3907.2,1444.9,1550.0,9696.4,302098.0,405.8,372.2
9/29/81,431.8,350.2,100113.6,240.5,520.0,848.1,3956.5,1486.6,1563.8,9782.5,304780.2,412.9,378.4
9/30/81,428.8,349.9,99122.9,237.5,514.4,842.4,3870.4,1450.8,1533.5,9593.3,292365.9,407.2,372.6
10/1/81,436.8,356.5,101463.6,238.5,524.6,856.6,3940.6,1473.2,1542.2,9647.4,294013.2,414.3,380.4
10/2/81,435.0,352.3,100619.7,239.1,521.4,838.3,3946.2,1488.5,1545.6,9669.0,294673.1,412.6,379.1
10/5/81,441.3,354.3,100646.4,238.5,529.0,833.8,3978.2,1486.5,1600.8,10076.6,294751.5,417.8,383.4
10/6/81,443.0,356.7,99321.8,239.5,521.1,827.5,3977.7,1490.4,1579.8,9943.9,290872.3,410.8,376.7
10/7/81,445.5,357.1,101547.7,238.4,533.2,835.7,4015.1,1500.0,1600.0,10071.4,294601.9,420.7,384.8
10/8/81,443.3,354.4,100450.0,234.2,530.0,827.2,3948.1,1484.0,1568.0,9870.0,288709.6,418.7,384.0
10/9/81,453.5,364.0,103387.6,242.3,549.7,844.3,4101.2,1567.7,1623.3,10218.0,298888.5,430.3,397.3
10/12/81,449.5,355.7,102767.9,240.1,539.5,827.5,4125.2,1565.6,1691.1,10493.9,298491.8,423.9,392.3
10/13/81,443.3,354.1,101146.3,237.9,531.4,824.4,4073.0,1503.5,1670.3,10364.8,294819.8,420.6,386.6
10/14/81,444.3,357.1,101749.7,239.8,534.6,829.5,4061.9,1518.4,1684.2,10451.3,297279.0,423.5,386.6
10/15/81,446.7,359.8,103005.6,241.4,536.0,835.0,4093.5,1548.1,1693.0,10505.8,298831.3,423.6,390.8
10/16/81,443.8,356.6,101245.3,240.5,526.7,823.0,4031.5,1503.7,1675.9,10399.5,295805.2,419.2,383.4
10/19/81,436.7,352.6,102455.0,237.2,529.6,821.1,4033.6,1505.7,1615.8,10042.0,296192.3,421.1,386.0
10/20/81,437.3,353.7,101733.1,240.3,525.1,818.0,4064.6,1508.6,1621.5,10077.2,297230.6,419.9,384.2
10/21/81,429.0,352.0,101246.2,235.6,522.2,820.9,4026.2,1482.4,1606.1,9981.9,294417.4,417.5,380.2
10/22/81,433.8,357.1,101604.2,238.9,523.9,825.8,4012.6,1488.8,1615.6,10040.7,296154.6,419.5,381.9
10/23/81,432.5,355.1,100684.0,237.5,522.0,818.8,3993.7,1485.3,1606.7,9985.1,294513.0,419.1,381.2
10/26/81,426.0,354.8,101012.8,236.0,516.9,819.7,3983.6,1470.1,1579.2,9783.5,293394.1,414.0,377.4
10/27/81,427.4,355.3,100215.5,236.1,515.6,814.0,3923.5,1459.6,1570.4,9729.2,291763.2,414.2,376.5
10/28/81,430.8,356.2,100755.6,236.0,520.1,810.4,3928.4,1466.2,1572.4,9741.5,292132.6,418.0,379.4
10/29/81,424.5,348.7,98982.0,231.7,509.0,784.7,3834.6,1433.5,1534.9,9508.7,285152.7,407.8,371.8
10/30/81,427.0,347.0,99984.8,229.6,515.8,785.4,3876.4,1455.4,1536.1,9516.4,290947.8,413.3,374.6
11/2/81,430.0,345.8,98833.3,229.6,516.7,776.6,3923.4,1498.0,1574.0,9853.4,290275.4,413.3,378.0
11/3/81,428.3,344.5,98005.1,229.0,513.5,770.8,3909.7,1456.9,1564.4,9793.6,288514.7,410.6,374.1
11/4/81,431.3,345.9,97996.4,229.6,515.7,770.5,3939.9,1473.4,1569.8,9827.2,289502.6,412.6,377.0
11/5/81,428.5,345.7,97945.9,228.9,513.6,769.8,3933.3,1468.6,1567.1,9810.6,289015.1,410.5,375.5
11/6/81,428.3,346.2,98197.0,228.9,513.3,767.1,3925.0,1463.2,1563.8,9790.0,288406.8,412.6,375.9
11/9/81,429.8,343.5,97533.3,226.9,512.4,763.0,3908.1,1469.2,1580.5,9830.5,286457.4,411.9,375.2
11/10/81,418.5,338.3,97241.4,224.2,504.6,757.9,3896.8,1455.8,1575.8,9801.1,285600.1,406.6,370.7
11/11/81,412.0,331.3,94114.9,219.3,491.4,731.4,3757.7,1403.5,1528.7,9508.1,277062.7,396.2,362.8
11/12/81,411.5,330.6,93642.3,217.2,490.6,726.0,3721.5,1400.8,1513.9,9416.4,274390.6,395.0,358.9
11/13/81,412.5,332.1,94061.3,216.2,492.0,725.8,3754.0,1421.2,1510.2,9393.1,273711.1,397.6,362.5
11/16/81,404.3,327.5,92050.3,211.3,484.1,719.4,3707.6,1399.4,1501.8,9333.0,269100.7,393.9,357.3
11/17/81,398.8,324.6,88651.9,210.2,469.5,701.3,3621.4,1362.1,1468.5,9125.9,263129.4,381.3,345.2
11/18/81,403.8,327.0,89021.2,211.1,472.3,716.4,3630.2,1359.4,1474.6,9164.0,264225.7,387.3,349.0
11/19/81,401.0,325.3,88318.6,209.8,474.5,720.1,3648.4,1376.2,1476.9,9178.0,264630.8,386.9,349.1
11/20/81,401.5,327.8,87738.6,211.4,474.8,730.1,3669.2,1376.8,1486.6,9238.4,266373.0,388.1,351.0
11/23/81,396.8,323.4,86186.5,208.3,468.4,716.3,3613.8,1345.3,1445.1,9136.4,262292.0,383.7,346.6
11/24/81,399.3,323.0,85885.9,208.1,469.8,710.5,3604.8,1350.5,1441.8,9115.5,261692.9,384.6,345.2
11/25/81,409.5,331.2,87991.2,212.1,478.9,722.2,3695.1,1385.6,1461.3,9238.6,265224.8,391.8,353.2
11/26/81,409.5,330.5,88509.6,211.1,482.8,728.8,3717.4,1400.5,1468.1,9281.9,266468.9,394.9,355.7
11/27/81,411.5,331.1,88587.2,210.3,483.8,729.8,3710.0,1395.5,1460.7,9234.9,265120.9,396.5,357.3
11/30/81,414.5,332.9,88997.8,212.0,488.9,735.4,3815.0,1426.1,1532.4,9542.7,286653.3,399.1,361.0
12/1/81,402.5,325.7,87320.5,207.2,479.6,724.6,3727.0,1397.1,1503.5,9362.8,281250.9,393.1,353.6
12/2/81,406.8,327.6,86932.4,208.3,477.0,719.9,3698.3,1383.9,1495.9,9315.7,279833.9,392.0,352.8
12/3/81,416.5,337.4,90837.5,215.3,494.8,751.4,3842.7,1442.1,1561.2,9722.5,292056.0,406.1,366.4
12/4/81,426.0,343.9,91373.1,219.4,502.2,756.7,3870.0,1454.6,1572.3,9791.5,294128.6,410.0,370.4
12/7/81,416.8,338.2,90723.8,215.3,493.6,753.2,3831.5,1433.1,1538.6,9611.1,290650.9,398.0,366.0
12/8/81,415.3,338.4,90822.8,215.5,493.6,761.6,3835.3,1437.6,1545.8,9656.0,292008.6,407.4,367.8
12/9/81,410.3,333.0,88976.2,212.8,481.7,745.3,3721.0,1391.0,1511.7,9442.8,285561.1,397.5,357.7
12/10/81,405.5,332.1,90331.1,214.2,482.9,751.2,3748.0,1401.5,1534.7,9586.6,289909.3,398.3,358.4
12/11/81,409.8,336.7,89608.1,217.9,486.2,752.5,3890.8,1402.9,1552.9,9700.3,293347.9,401.8,360.3
12/14/81,417.5,346.1,92563.1,223.6,501.4,774.1,3828.3,1430.3,1535.8,9565.0,302837.5,416.7,369.6
12/15/81,413.3,338.9,89861.9,219.2,492.7,757.3,3736.9,1404.9,1499.2,9336.9,295613.6,402.8,365.7
12/16/81,416.8,341.8,91197.0,220.8,498.2,763.6,3776.3,1428.6,1515.0,9435.3,298730.7,405.5,369.1
12/17/81,416.3,341.4,91264.5,220.6,497.1,762.6,3776.8,1431.0,1515.2,9436.6,298770.4,404.8,369.2
12/18/81,415.8,341.0,90769.9,221.1,493.1,757.5,3765.5,1417.9,1510.6,9408.3,297874.0,402.5,366.2
12/21/81,410.5,339.2,91159.9,219.3,490.7,752.5,3812.1,1418.8,1524.9,9518.2,298066.0,399.9,367.8
12/22/81,399.6,330.2,88510.1,211.9,476.9,731.0,3692.4,1352.8,1477.0,9219.2,288702.0,389.6,357.6
12/23/81,400.4,330.9,88041.1,212.0,474.8,732.4,3667.8,1373.3,1469.1,9170.3,287172.5,387.1,356.6
12/24/81,400.4,329.9,89029.7,211.9,476.5,733.2,3678.8,1383.0,1474.9,9272.8,288305.3,388.4,358.8
12/25/81,400.4,329.9,89029.7,211.9,476.5,733.2,3678.8,1383.0,1474.9,9272.8,288305.3,388.4,358.8
12/28/81,400.4,329.9,89029.7,211.9,476.5,733.2,3678.8,1383.0,1474.9,9272.8,288305.3,388.4,358.8
12/29/81,395.0,325.4,87997.9,208.9,467.4,714.5,3612.4,1357.7,1456.2,9088.9,282589.3,381.7,351.8
12/30/81,397.5,327.5,87205.5,207.8,469.8,714.3,3598.5,1349.6,1443.0,9007.1,280044.7,381.1,350.9
12/31/81,397.5,327.5,87899.5,208.2,475.3,719.8,3625.1,1372.5,1456.3,9089.6,280200.1,383.1,355.0
1/1/82,397.5,327.5,87899.5,208.2,475.3,719.8,3625.1,1372.5,1456.3,9089.6,280200.1,383.1,355.0
1/4/82,395.0,321.3,87401.1,205.0,473.4,715.1,3620.3,1366.9,1468.4,9131.6,276960.7,379.4,353.5
1/5/82,403.5,328.3,87996.9,211.0,476.9,726.0,3656.5,1372.3,1485.5,9237.6,280176.7,383.5,355.9
1/6/82,401.5,326.6,88277.0,208.7,476.7,727.6,3656.0,1374.8,1481.4,9212.2,279405.5,383.5,356.1
1/7/82,396.5,322.6,88010.1,206.5,470.5,725.9,3610.7,1349.6,1463.1,9098.2,275948.1,380.3,351.3
1/8/82,400.3,325.6,88078.4,208.6,471.7,726.9,3629.5,1357.4,1469.4,9137.4,277137.0,381.0,353.6
1/11/82,388.3,321.8,87532.5,205.8,466.0,726.7,3615.6,1352.7,1473.3,8999.5,277871.2,377.7,350.6
1/12/82,389.0,322.4,86788.9,207.5,465.1,726.1,3573.6,1335.1,1472.1,8992.4,277652.5,376.0,349.2
1/13/82,380.0,315.0,86805.8,203.4,460.4,718.3,3559.7,1328.0,1468.9,8972.7,277043.8,373.8,348.1
1/14/82,374.8,310.6,83340.6,201.2,442.9,688.0,3391.1,1266.5,1411.9,8624.8,266302.5,359.5,331.9
1/15/82,379.3,314.3,84685.8,203.0,451.7,700.9,3439.1,1288.0,1431.3,8743.1,269955.8,365.1,338.3
1/18/82,373.8,312.4,83344.5,198.5,442.0,683.7,3343.6,1252.6,1344.9,8422.8,262550.8,357.3,331.6
1/19/82,375.3,313.6,84695.8,198.0,450.3,697.7,3426.0,1289.8,1363.5,8539.3,266180.6,364.4,338.8
1/20/82,371.5,310.5,83827.3,197.1,443.9,692.3,3394.8,1272.2,1351.1,8461.6,263760.9,359.1,334.4
1/21/82,376.0,314.3,84674.3,199.9,446.7,692.2,3433.2,1286.6,1366.4,8557.2,266739.9,363.0,338.4
1/22/82,377.3,315.3,85703.5,201.4,450.7,700.3,3458.9,1294.6,1381.3,8651.0,269664.3,366.9,340.0
1/25/82,372.0,315.2,85503.7,200.4,446.5,697.1,3422.2,1275.5,1370.1,8526.2,269035.5,363.7,338.2
1/26/82,376.5,319.0,85263.1,201.3,446.2,691.4,3395.9,1268.0,1359.8,8462.4,267021.9,363.3,338.3
1/27/82,381.8,323.5,87765.1,204.4,458.0,709.7,3492.2,1310.8,1394.8,8680.3,273895.6,372.0,347.7
1/28/82,383.5,325.0,88191.4,204.9,456.8,709.2,3474.7,1302.2,1387.8,8636.7,272522.8,371.2,346.6
1/29/82,387.0,327.9,88640.0,205.7,464.5,717.2,3546.0,1331.2,1405.4,8746.4,274961.8,377.4,356.5
2/1/82,379.5,322.9,88670.3,203.9,457.8,715.2,3501.8,1308.6,1406.9,8756.4,272832.2,372.6,348.8
2/2/82,379.2,322.6,87716.1,203.5,453.5,708.6,3433.3,1277.9,1386.9,8632.3,268964.5,368.8,343.9
2/3/82,378.0,321.6,88872.4,203.2,456.9,717.7,3465.6,1299.0,1398.8,8706.0,271261.5,370.2,346.9
2/4/82,383.8,326.5,89344.7,205.2,461.9,721.1,3492.0,1308.9,1409.4,8772.4,273329.4,375.4,349.9
2/5/82,384.3,327.0,89765.0,206.7,463.4,725.5,3544.7,1325.8,1420.9,8844.1,275564.3,376.6,352.3
2/8/82,379.8,324.3,89559.8,204.0,461.1,724.0,3482.0,1303.4,1399.8,8730.5,273046.9,373.7,349.1
2/9/82,378.5,323.2,89369.8,205.5,459.9,723.4,3466.4,1301.0,1401.6,8742.0,273406.1,373.3,348.4
2/10/82,382.2,326.3,90395.1,206.9,464.3,728.4,3498.2,1306.7,1414.4,8822.1,275909.2,377.0,352.1
2/11/82,380.0,324.5,89581.0,205.5,459.6,721.2,3476.5,1300.6,1403.3,8752.6,273737.9,374.1,349.6
2/12/82,377.5,322.3,90218.6,205.2,461.3,725.0,3485.3,1299.7,1406.8,8774.7,274427.3,373.1,349.7
2/15/82,375.3,325.5,90426.6,204.2,456.8,720.9,3451.5,1275.2,1371.2,8584.9,272262.9,370.3,346.0
2/16/82,375.3,325.5,90583.9,204.9,458.3,720.0,3469.7,1285.8,1378.3,8629.1,273664.1,371.3,348.9
2/17/82,374.0,324.4,90320.5,203.8,457.3,719.5,3473.3,1284.7,1372.7,8594.3,272559.4,369.5,348.6
2/18/82,369.3,320.2,87097.1,200.0,445.5,697.8,3379.9,1254.2,1335.8,8363.3,265235.3,361.3,340.1
2/19/82,369.3,320.2,86010.2,199.2,448.1,695.0,3396.5,1260.8,1334.4,8354.4,264953.3,360.3,340.7
2/22/82,364.3,310.3,83985.0,195.7,439.4,676.6,3324.2,1241.7,1331.6,8279.2,260521.7,352.4,334.4
2/23/82,361.0,307.6,84638.4,197.1,439.9,677.1,3339.0,1236.1,1340.4,8333.9,262243.3,352.6,334.9
2/24/82,362.8,309.0,84927.3,198.2,442.4,679.8,3359.3,1244.7,1349.7,8391.7,264059.6,353.4,336.1
2/25/82,366.5,312.2,86806.7,199.9,449.1,691.9,3396.1,1256.4,1366.8,8498.0,267406.8,359.9,341.6
2/26/82,362.6,308.9,85939.7,199.1,446.2,687.9,3373.9,1238.3,1357.9,8442.4,258598.2,355.9,338.3
3/1/82,361.3,315.2,85367.3,198.3,440.3,679.9,3322.1,1219.0,1309.6,8205.9,255394.2,353.3,335.2
3/2/82,361.3,315.2,86247.6,199.2,444.7,682.4,3366.0,1246.7,1330.7,8338.6,259524.6,357.6,339.5
3/3/82,353.8,308.6,84426.9,194.1,437.2,670.9,3295.0,1218.4,1302.6,8162.6,254046.0,351.2,333.9
3/4/82,346.5,302.3,82099.4,189.6,423.0,649.2,3198.4,1182.6,1262.3,7910.0,246185.5,339.4,323.8
3/5/82,342.4,298.7,79613.9,186.2,412.3,629.7,3129.2,1159.5,1229.8,7706.2,239841.6,334.3,317.9
3/8/82,330.5,283.9,78589.8,181.1,406.9,617.7,3116.0,1152.7,1239.1,7706.4,238417.8,332.1,313.5
3/9/82,329.3,282.8,77289.4,182.7,394.4,606.8,3019.8,1117.8,1217.1,7570.0,234198.9,327.8,306.1
3/10/82,333.0,286.1,78995.6,183.9,403.3,618.2,3079.8,1137.2,1238.2,7701.2,238255.7,337.5,313.0
3/11/82,331.8,285.0,79949.8,183.2,404.6,624.7,3091.9,1141.6,1243.1,7731.2,239186.6,340.5,314.4
3/12/82,323.3,277.7,77331.9,179.6,391.7,606.1,2994.4,1104.0,1207.9,7512.8,232427.1,329.6,304.0
3/15/82,312.0,271.9,75547.3,172.9,382.5,590.1,2915.7,1074.0,1154.1,7224.0,225755.4,324.7,296.8
3/16/82,324.5,282.8,77516.6,179.7,390.4,604.0,2983.1,1100.5,1178.8,7378.3,230577.4,331.9,303.0
3/17/82,316.0,275.3,75845.0,174.6,382.0,591.6,2908.1,1072.1,1152.0,7210.9,225346.7,324.1,296.4
3/18/82,320.0,278.8,78017.3,176.8,391.5,608.3,2986.1,1100.8,1181.0,7392.1,231007.2,332.6,304.6
3/19/82,315.8,275.1,77227.0,175.5,385.7,600.1,2945.8,1084.2,1165.0,7292.2,227886.7,328.2,299.3
3/22/82,320.8,284.2,78010.9,178.2,388.4,605.9,2952.4,1089.7,1169.3,7300.5,229416.9,331.1,302.4
3/23/82,329.3,291.7,80094.6,182.7,398.9,620.4,3036.2,1117.5,1199.2,7487.0,235278.2,339.7,310.0
3/24/82,331.8,293.9,81109.6,183.4,407.4,631.6,3092.0,1139.8,1217.1,7599.1,238800.3,345.7,315.1
3/25/82,327.8,290.3,80404.7,182.2,401.8,624.5,3054.0,1124.9,1205.2,7524.5,236456.8,341.5,311.3
3/26/82,322.3,285.5,79661.2,180.0,396.1,616.8,3003.8,1097.6,1191.3,7438.1,233740.2,336.9,305.9
3/29/82,318.5,284.4,78887.8,178.9,393.5,616.6,2976.0,1093.1,1175.7,7350.3,232787.7,334.9,304.3
3/30/82,324.3,289.5,80123.2,181.9,400.2,630.8,3034.0,1112.8,1196.8,7482.4,236972.2,342.0,309.8
3/31/82,320.0,285.7,79495.5,179.6,394.1,619.6,2987.6,1091.7,1178.0,7365.0,230215.1,338.0,305.7
4/1/82,327.0,292.0,80168.0,183.0,399.1,632.7,3036.7,1111.4,1193.4,7461.1,233217.8,342.6,309.4
4/2/82,327.8,292.6,80735.7,183.5,400.4,634.6,3047.8,1119.1,1197.8,7488.4,234071.3,342.9,311.0
4/5/82,337.5,301.8,83619.9,190.9,412.2,656.6,3154.8,1155.5,1239.1,7694.9,243259.8,355.8,321.2
4/6/82,345.5,308.9,85882.2,197.5,425.4,681.7,3268.1,1195.2,1290.2,8012.4,253295.1,368.4,330.1
4/7/82,354.0,316.5,87758.0,200.9,439.8,701.0,3324.2,1220.7,1319.9,8196.8,259125.9,377.4,339.9
4/8/82,351.5,315.8,87623.8,199.9,434.6,701.8,3278.4,1209.1,1287.3,8014.5,256657.5,372.5,336.6
4/9/82,351.5,315.8,87623.8,199.9,434.6,701.8,3278.4,1209.1,1287.3,8014.5,256657.5,372.5,336.6
4/12/82,351.5,315.8,87623.8,199.9,434.6,701.8,3278.4,1209.1,1287.3,8014.5,256657.5,372.5,336.6
4/13/82,353.5,317.6,86901.4,200.3,431.2,691.2,3293.9,1204.6,1282.5,7984.9,255711.8,372.6,336.1
4/14/82,366.8,329.5,90319.6,208.6,446.8,716.5,3436.5,1256.8,1331.5,8289.5,265464.9,384.6,347.6
4/15/82,363.3,326.3,90007.9,206.2,442.6,716.5,3394.9,1238.5,1320.8,8223.1,263339.4,383.6,345.7
4/16/82,362.8,325.9,90150.5,206.0,443.8,718.7,3408.1,1243.3,1325.9,8255.0,264360.9,384.7,347.5
4/19/82,357.0,320.0,87761.1,202.2,434.8,702.9,3334.7,1218.0,1304.8,8160.1,258538.8,376.4,339.9
4/20/82,343.0,307.5,84001.9,194.3,422.2,674.1,3244.6,1188.6,1264.9,7910.7,250637.1,363.0,328.9
4/21/82,346.8,310.8,84353.0,195.6,423.6,678.8,3239.2,1184.7,1262.9,7897.7,250226.3,363.2,328.7
4/22/82,345.0,309.3,83890.6,194.6,423.0,680.5,3229.5,1184.0,1255.9,7854.4,248854.7,362.2,327.8
4/23/82,352.3,315.8,83666.0,198.8,424.0,682.1,3248.3,1188.0,1264.3,7906.7,250510.5,364.7,328.7
4/26/82,357.0,315.1,86083.1,201.0,441.1,706.4,3347.8,1233.8,1321.2,8260.7,260182.4,378.0,342.0
4/27/82,351.8,310.4,83650.6,198.1,429.6,687.4,3278.4,1202.9,1283.9,8027.3,252830.1,366.8,331.4
4/28/82,354.5,312.9,85084.9,198.4,439.2,699.3,3333.4,1226.1,1304.4,8155.3,256862.0,374.6,337.7
4/29/82,348.8,307.8,82927.4,194.2,429.9,689.1,3262.0,1195.9,1274.3,7967.3,250940.5,369.3,331.5
4/30/82,361.3,318.8,84104.9,201.4,434.2,698.9,3322.1,1220.8,1306.3,8080.4,257287.4,372.5,335.8
5/3/82,361.3,318.8,84104.9,201.4,434.2,698.9,3320.5,1220.8,1306.3,8175.9,257287.4,372.5,335.8
5/4/82,341.8,301.6,81549.1,190.2,421.2,673.0,3197.4,1181.7,1256.2,7862.4,247421.5,361.4,323.6
5/5/82,338.4,298.6,79949.2,187.4,417.4,661.4,3159.1,1165.7,1243.2,7781.1,244864.1,359.7,321.2
5/6/82,334.5,295.2,78161.2,183.7,409.4,643.0,3089.4,1150.8,1209.7,7571.2,238260.0,351.8,314.6
5/7/82,334.8,295.4,78271.7,183.4,410.8,636.3,3100.5,1151.1,1210.0,7573.0,238316.2,353.0,313.3
5/10/82,329.0,280.9,77012.0,179.2,403.6,626.5,3024.8,1131.0,1210.5,7539.6,232294.5,346.5,308.6
5/11/82,332.3,283.7,76874.1,181.3,406.2,630.5,3025.8,1132.7,1214.0,7561.4,232964.3,347.1,309.6
5/12/82,331.5,283.0,77910.5,180.3,413.3,640.3,3064.2,1144.0,1223.2,7618.7,234730.9,351.2,313.2
5/13/82,331.0,282.6,78106.0,181.5,410.7,643.3,3066.7,1141.1,1226.2,7637.8,235319.8,351.8,312.2
5/14/82,333.3,284.5,77972.2,182.6,410.4,644.8,3075.4,1136.4,1225.6,7633.6,235190.7,352.3,312.4
5/17/82,338.5,290.3,79804.7,186.1,417.6,659.5,3131.0,1159.4,1251.9,7711.7,239879.3,358.2,318.6
5/18/82,338.0,289.9,80002.8,186.3,418.0,664.6,3164.2,1154.6,1256.4,7739.8,240754.5,362.7,318.1
5/19/82,342.0,293.3,81931.4,190.4,423.8,678.2,3212.8,1177.7,1288.2,7935.6,246845.3,368.3,324.9
